cd_id,date,transit_delay_index
BK-10,2024-02-22,20.85
BK-10,2024-02-23,18.81
BK-10,2024-02-24,20.61
BK-10,2024-02-25,23.35
BK-10,2024-02-26,23.02
BK-10,2024-02-27,21.88
BK-10,2024-02-28,21.63
BK-10,2024-02-29,19.95
BK-10,2024-03-01,26.53
BK-10,2024-03-02,23.43
BK-10,2024-03-03,29.46
BK-10,2024-03-04,20.69
BK-10,2024-03-05,22.57
BK-10,2024-03-06,21.16
BK-10,2024-03-07,21.85
BK-10,2024-03-08,21.86
BK-10,2024-03-09,22.61
BK-10,2024-03-10,20.13
BK-10,2024-03-11,21.26
BK-10,2024-03-12,24.83
BK-10,2024-03-13,25.83
BK-10,2024-03-14,25.44
BK-10,2024-03-15,22.94
BK-10,2024-03-16,22.43
BK-10,2024-03-17,24.37
BK-10,2024-03-18,27.18
BK-10,2024-03-19,23.73
BK-10,2024-03-20,22.28
BK-10,2024-03-21,24.39
BK-10,2024-03-22,21.81
BK-10,2024-03-23,22.81
BK-10,2024-03-24,23.27
BK-10,2024-03-25,26.51
BK-10,2024-03-26,27.1
BK-10,2024-03-27,26.22
BK-10,2024-03-28,31.07
BK-10,2024-03-29,23.85
BK-10,2024-03-30,22.36
BK-10,2024-03-31,26.1
BK-10,2024-04-01,26.69
BK-10,2024-04-02,25.61
BK-10,2024-04-03,26.72
BK-10,2024-04-04,27.12
BK-10,2024-04-05,26.21
BK-10,2024-04-06,27.88
BK-10,2024-04-07,25.87
BK-10,2024-04-08,22.13
BK-10,2024-04-09,26.72
BK-10,2024-04-10,20.2
BK-10,2024-04-11,21.83
BK-10,2024-04-12,23.68
BK-10,2024-04-13,27.25
BK-10,2024-04-14,29.32
BK-10,2024-04-15,23.99
BK-10,2024-04-16,24.81
BK-10,2024-04-17,22.75
BK-10,2024-04-18,22.22
BK-10,2024-04-19,21.57
BK-10,2024-04-20,26.27
BK-10,2024-04-21,26.49
BK-10,2024-04-22,28.1
BK-10,2024-04-23,26.15
BK-10,2024-04-24,25.24
BK-10,2024-04-25,27.59
BK-10,2024-04-26,25.2
BK-10,2024-04-27,30.05
BK-10,2024-04-28,34.4
BK-10,2024-04-29,26.53
BK-10,2024-04-30,23.29
BK-10,2024-05-01,25.82
BK-10,2024-05-02,25.19
BK-10,2024-05-03,26.91
BK-10,2024-05-04,29.08
BK-10,2024-05-05,26.27
BK-10,2024-05-06,34.74
BK-10,2024-05-07,26.78
BK-10,2024-05-08,27.0
BK-10,2024-05-09,23.61
BK-10,2024-05-10,24.3
BK-10,2024-05-11,28.67
BK-10,2024-05-12,31.9
BK-10,2024-05-13,32.33
BK-10,2024-05-14,29.0
BK-10,2024-05-15,27.26
BK-10,2024-05-16,28.69
BK-10,2024-05-17,26.1
BK-10,2024-05-18,24.66
BK-10,2024-05-19,24.65
BK-10,2024-05-20,30.46
BK-10,2024-05-21,27.34
BK-10,2024-05-22,28.98
BK-10,2024-05-23,30.76
BK-10,2024-05-24,27.14
BK-10,2024-05-25,26.58
BK-10,2024-05-26,24.79
BK-10,2024-05-27,23.11
BK-10,2024-05-28,24.56
BK-10,2024-05-29,28.04
BK-10,2024-05-30,31.8
BK-10,2024-05-31,38.19
BK-10,2024-06-01,35.93
BK-10,2024-06-02,31.02
BK-10,2024-06-03,32.83
BK-10,2024-06-04,33.1
BK-10,2024-06-05,29.49
BK-10,2024-06-06,29.04
BK-10,2024-06-07,29.58
BK-10,2024-06-08,29.66
BK-10,2024-06-09,26.18
BK-10,2024-06-10,32.88
BK-10,2024-06-11,35.01
BK-10,2024-06-12,30.77
BK-10,2024-06-13,30.55
BK-10,2024-06-14,30.25
BK-10,2024-06-15,37.14
BK-10,2024-06-16,29.05
BK-10,2024-06-17,30.26
BK-10,2024-06-18,29.74
BK-10,2024-06-19,29.17
BK-10,2024-06-20,26.39
BK-10,2024-06-21,25.84
BK-10,2024-06-22,28.87
BK-10,2024-06-23,30.28
BK-10,2024-06-24,30.06
BK-10,2024-06-25,29.16
BK-10,2024-06-26,33.63
BK-10,2024-06-27,28.14
BK-10,2024-06-28,33.11
BK-10,2024-06-29,29.81
BK-10,2024-06-30,30.06
BK-10,2024-07-01,29.2
BK-10,2024-07-02,30.33
BK-10,2024-07-03,30.4
BK-10,2024-07-04,30.28
BK-10,2024-07-05,28.55
BK-10,2024-07-06,30.58
BK-10,2024-07-07,32.97
BK-10,2024-07-08,31.45
BK-10,2024-07-09,32.08
BK-10,2024-07-10,29.09
BK-10,2024-07-11,33.33
BK-10,2024-07-12,29.34
BK-10,2024-07-13,31.65
BK-10,2024-07-14,27.74
BK-10,2024-07-15,25.95
BK-10,2024-07-16,25.92
BK-10,2024-07-17,28.73
BK-10,2024-07-18,26.71
BK-10,2024-07-19,29.12
BK-10,2024-07-20,29.61
BK-10,2024-07-21,32.85
BK-10,2024-07-22,35.66
BK-10,2024-07-23,46.09
BK-10,2024-07-24,27.55
BK-10,2024-07-25,33.45
BK-10,2024-07-26,25.91
BK-10,2024-07-27,30.08
BK-10,2024-07-28,31.32
BK-10,2024-07-29,32.12
BK-10,2024-07-30,33.03
BK-10,2024-07-31,29.88
BK-10,2024-08-01,28.63
BK-10,2024-08-02,31.96
BK-10,2024-08-03,33.83
BK-10,2024-08-04,28.77
BK-10,2024-08-05,29.32
BK-10,2024-08-06,30.66
BK-10,2024-08-07,28.61
BK-10,2024-08-08,29.56
BK-10,2024-08-09,27.13
BK-10,2024-08-10,28.01
BK-10,2024-08-11,28.84
BK-10,2024-08-12,30.79
BK-10,2024-08-13,31.6
BK-10,2024-08-14,32.25
BK-10,2024-08-15,30.22
BK-10,2024-08-16,31.14
BK-10,2024-08-17,28.53
BK-10,2024-08-18,29.6
BK-10,2024-08-19,28.33
BK-10,2024-08-20,34.9
BK-10,2024-08-21,33.71
BK-10,2024-08-22,32.2
BK-10,2024-08-23,30.7
BK-10,2024-08-24,28.44
BK-10,2024-08-25,27.15
BK-10,2024-08-26,27.89
BK-10,2024-08-27,31.87
BK-10,2024-08-28,32.39
BK-10,2024-08-29,29.01
BK-10,2024-08-30,28.36
BK-10,2024-08-31,29.47
BK-10,2024-09-01,30.62
BK-10,2024-09-02,29.37
BK-10,2024-09-03,27.22
BK-10,2024-09-04,28.36
BK-10,2024-09-05,31.23
BK-10,2024-09-06,33.22
BK-10,2024-09-07,29.43
BK-10,2024-09-08,30.08
BK-10,2024-09-09,30.75
BK-10,2024-09-10,34.23
BK-10,2024-09-11,41.84
BK-10,2024-09-12,32.35
BK-10,2024-09-13,32.42
BK-10,2024-09-14,30.73
BK-10,2024-09-15,29.01
BK-10,2024-09-16,29.82
BK-10,2024-09-17,34.94
BK-10,2024-09-18,30.84
BK-10,2024-09-19,32.33
BK-10,2024-09-20,32.63
BK-10,2024-09-21,30.23
BK-10,2024-09-22,28.06
BK-10,2024-09-23,26.46
BK-10,2024-09-24,29.51
BK-10,2024-09-25,30.9
BK-10,2024-09-26,27.65
BK-10,2024-09-27,29.21
BK-10,2024-09-28,34.47
BK-10,2024-09-29,31.05
BK-10,2024-09-30,36.03
BK-10,2024-10-01,28.97
BK-10,2024-10-02,29.58
BK-10,2024-10-03,30.0
BK-10,2024-10-04,33.56
BK-10,2024-10-05,32.26
BK-10,2024-10-06,28.0
BK-10,2024-10-07,29.42
BK-10,2024-10-08,28.34
BK-10,2024-10-09,31.38
BK-10,2024-10-10,29.93
BK-10,2024-10-11,31.92
BK-10,2024-10-12,31.44
BK-10,2024-10-13,37.0
BK-10,2024-10-14,30.38
BK-10,2024-10-15,25.97
BK-10,2024-10-16,25.84
BK-10,2024-10-17,29.29
BK-10,2024-10-18,26.88
BK-10,2024-10-19,29.94
BK-10,2024-10-20,25.87
BK-10,2024-10-21,32.28
BK-10,2024-10-22,27.91
BK-10,2024-10-23,24.53
BK-10,2024-10-24,25.63
BK-10,2024-10-25,27.02
BK-10,2024-10-26,26.27
BK-10,2024-10-27,32.46
BK-10,2024-10-28,29.52
BK-10,2024-10-29,27.75
BK-10,2024-10-30,28.11
BK-10,2024-10-31,26.61
BK-10,2024-11-01,26.7
BK-10,2024-11-02,26.57
BK-10,2024-11-03,25.95
BK-10,2024-11-04,26.74
BK-10,2024-11-05,25.62
BK-10,2024-11-06,24.31
BK-10,2024-11-07,24.95
BK-10,2024-11-08,30.71
BK-10,2024-11-09,26.07
BK-10,2024-11-10,29.68
BK-10,2024-11-11,30.18
BK-10,2024-11-12,28.5
BK-10,2024-11-13,29.45
BK-10,2024-11-14,25.42
BK-10,2024-11-15,26.12
BK-10,2024-11-16,25.05
BK-10,2024-11-17,24.86
BK-10,2024-11-18,35.51
BK-10,2024-11-19,27.56
BK-10,2024-11-20,24.96
BK-10,2024-11-21,26.8
BK-10,2024-11-22,26.31
BK-10,2024-11-23,25.71
BK-10,2024-11-24,27.59
BK-10,2024-11-25,26.14
BK-10,2024-11-26,24.95
BK-10,2024-11-27,31.79
BK-10,2024-11-28,33.98
BK-10,2024-11-29,22.89
BK-10,2024-11-30,23.48
BK-10,2024-12-01,21.74
BK-10,2024-12-02,26.21
BK-10,2024-12-03,29.11
BK-10,2024-12-04,31.73
BK-10,2024-12-05,27.71
BK-10,2024-12-06,26.01
BK-10,2024-12-07,25.3
BK-10,2024-12-08,23.43
BK-10,2024-12-09,24.65
BK-10,2024-12-10,28.06
BK-10,2024-12-11,27.13
BK-10,2024-12-12,22.02
BK-10,2024-12-13,25.74
BK-10,2024-12-14,24.43
BK-10,2024-12-15,25.22
BK-10,2024-12-16,20.81
BK-10,2024-12-17,23.79
BK-10,2024-12-18,27.45
BK-10,2024-12-19,24.7
BK-10,2024-12-20,25.29
BK-10,2024-12-21,26.96
BK-10,2024-12-22,22.96
BK-10,2024-12-23,25.55
BK-10,2024-12-24,24.49
BK-10,2024-12-25,26.76
BK-10,2024-12-26,19.67
BK-10,2024-12-27,22.15
BK-10,2024-12-28,20.38
BK-10,2024-12-29,20.74
BK-10,2024-12-30,18.3
BK-10,2024-12-31,18.95
BK-10,2025-01-01,20.54
BK-10,2025-01-02,20.4
BK-10,2025-01-03,20.26
BK-10,2025-01-04,20.91
BK-10,2025-01-05,25.21
BK-10,2025-01-06,26.81
BK-10,2025-01-07,23.49
BK-10,2025-01-08,22.31
BK-10,2025-01-09,22.62
BK-10,2025-01-10,26.72
BK-10,2025-01-11,18.23
BK-10,2025-01-12,29.62
BK-10,2025-01-13,21.95
BK-10,2025-01-14,24.83
BK-10,2025-01-15,28.1
BK-10,2025-01-16,23.69
BK-10,2025-01-17,20.85
BK-10,2025-01-18,19.81
BK-10,2025-01-19,20.08
BK-10,2025-01-20,19.39
BK-10,2025-01-21,20.57
BK-10,2025-01-22,17.58
BK-10,2025-01-23,23.14
BK-10,2025-01-24,20.69
BK-10,2025-01-25,20.56
BK-10,2025-01-26,23.17
BK-10,2025-01-27,24.91
BK-10,2025-01-28,35.1
BK-10,2025-01-29,29.23
BK-10,2025-01-30,22.51
BK-10,2025-01-31,20.97
BK-10,2025-02-01,21.15
BK-10,2025-02-02,24.12
BK-10,2025-02-03,22.5
BK-10,2025-02-04,27.87
BK-10,2025-02-05,22.43
BK-10,2025-02-06,20.85
BK-10,2025-02-07,22.15
BK-10,2025-02-08,23.25
BK-10,2025-02-09,22.43
BK-10,2025-02-10,22.69
BK-10,2025-02-11,19.76
BK-10,2025-02-12,27.35
BK-10,2025-02-13,22.76
BK-10,2025-02-14,30.07
BK-10,2025-02-15,22.62
BK-10,2025-02-16,23.48
BK-10,2025-02-17,33.55
BK-10,2025-02-18,21.15
BK-10,2025-02-19,23.21
BK-10,2025-02-20,20.09
BK-10,2025-02-21,22.93
BK-10,2025-02-22,26.23
BK-10,2025-02-23,21.45
BK-10,2025-02-24,21.27
BK-10,2025-02-25,20.87
BK-10,2025-02-26,22.53
BK-10,2025-02-27,24.93
BK-10,2025-02-28,30.5
BK-10,2025-03-01,24.61
BK-10,2025-03-02,26.05
BK-10,2025-03-03,24.43
BK-10,2025-03-04,24.08
BK-10,2025-03-05,22.42
BK-10,2025-03-06,26.88
BK-10,2025-03-07,28.37
BK-10,2025-03-08,26.53
BK-10,2025-03-09,30.73
BK-10,2025-03-10,26.17
BK-10,2025-03-11,25.55
BK-10,2025-03-12,23.7
BK-10,2025-03-13,24.68
BK-10,2025-03-14,24.29
BK-10,2025-03-15,72.24
BK-10,2025-03-16,23.7
BK-10,2025-03-17,20.75
BK-10,2025-03-18,27.44
BK-10,2025-03-19,21.16
BK-10,2025-03-20,24.08
BK-10,2025-03-21,20.98
BK-10,2025-03-22,21.89
BK-10,2025-03-23,29.74
BK-10,2025-03-24,22.6
BK-10,2025-03-25,22.56
BK-10,2025-03-26,26.14
BK-10,2025-03-27,24.77
BK-10,2025-03-28,25.61
BK-10,2025-03-29,37.5
BK-10,2025-03-30,27.96
BK-10,2025-03-31,28.45
BK-10,2025-04-01,27.77
BK-10,2025-04-02,27.38
BK-10,2025-04-03,29.88
BK-10,2025-04-04,26.14
BK-10,2025-04-05,26.88
BK-10,2025-04-06,26.98
BK-10,2025-04-07,28.49
BK-10,2025-04-08,29.41
BK-10,2025-04-09,24.99
BK-10,2025-04-10,23.32
BK-10,2025-04-11,26.73
BK-10,2025-04-12,27.12
BK-10,2025-04-13,26.09
BK-10,2025-04-14,29.37
BK-10,2025-04-15,27.12
BK-10,2025-04-16,27.88
BK-10,2025-04-17,29.15
BK-10,2025-04-18,35.04
BK-10,2025-04-19,25.12
BK-10,2025-04-20,24.41
BK-10,2025-04-21,25.86
BK-10,2025-04-22,25.33
BK-10,2025-04-23,24.1
BK-10,2025-04-24,28.37
BK-10,2025-04-25,25.18
BK-10,2025-04-26,26.66
BK-10,2025-04-27,23.55
BK-10,2025-04-28,24.11
BK-10,2025-04-29,28.65
BK-10,2025-04-30,27.3
BK-10,2025-05-01,26.12
BK-10,2025-05-02,25.79
BK-10,2025-05-03,35.0
BK-10,2025-05-04,28.91
BK-10,2025-05-05,35.21
BK-10,2025-05-06,27.68
BK-10,2025-05-07,28.7
BK-10,2025-05-08,31.07
BK-10,2025-05-09,27.9
BK-10,2025-05-10,32.15
BK-10,2025-05-11,28.99
BK-10,2025-05-12,31.14
BK-10,2025-05-13,33.86
BK-10,2025-05-14,29.23
BK-10,2025-05-15,30.38
BK-10,2025-05-16,30.08
BK-10,2025-05-17,27.58
BK-10,2025-05-18,31.67
BK-10,2025-05-19,29.75
BK-10,2025-05-20,28.03
BK-10,2025-05-21,32.27
BK-10,2025-05-22,28.3
BK-10,2025-05-23,28.41
BK-10,2025-05-24,24.16
BK-10,2025-05-25,28.51
BK-10,2025-05-26,27.1
BK-10,2025-05-27,29.5
BK-10,2025-05-28,32.33
BK-10,2025-05-29,34.64
BK-10,2025-05-30,26.41
BK-10,2025-05-31,26.84
BK-10,2025-06-01,26.97
BK-10,2025-06-02,25.33
BK-10,2025-06-03,34.27
BK-10,2025-06-04,29.49
BK-10,2025-06-05,29.35
BK-10,2025-06-06,27.54
BK-10,2025-06-07,30.17
BK-10,2025-06-08,34.99
BK-10,2025-06-09,32.6
BK-10,2025-06-10,29.84
BK-10,2025-06-11,33.34
BK-10,2025-06-12,30.08
BK-10,2025-06-13,30.24
BK-10,2025-06-14,29.93
BK-10,2025-06-15,30.45
BK-10,2025-06-16,28.11
BK-10,2025-06-17,35.14
BK-10,2025-06-18,31.28
BK-10,2025-06-19,27.29
BK-10,2025-06-20,30.64
BK-10,2025-06-21,29.19
BK-10,2025-06-22,30.39
BK-10,2025-06-23,29.07
BK-10,2025-06-24,28.79
BK-10,2025-06-25,27.63
BK-10,2025-06-26,28.98
BK-10,2025-06-27,29.98
BK-10,2025-06-28,27.16
BK-10,2025-06-29,27.87
BK-10,2025-06-30,27.41
BK-10,2025-07-01,28.12
BK-10,2025-07-02,30.86
BK-10,2025-07-03,31.45
BK-10,2025-07-04,31.39
BK-10,2025-07-05,28.33
BK-10,2025-07-06,30.68
BK-10,2025-07-07,31.47
BK-10,2025-07-08,32.54
BK-10,2025-07-09,34.44
BK-10,2025-07-10,31.87
BK-10,2025-07-11,31.64
BK-10,2025-07-12,33.08
BK-10,2025-07-13,35.6
BK-10,2025-07-14,29.27
BK-10,2025-07-15,27.82
BK-10,2025-07-16,27.17
BK-10,2025-07-17,29.64
BK-10,2025-07-18,28.8
BK-10,2025-07-19,33.58
BK-10,2025-07-20,29.8
BK-10,2025-07-21,31.67
BK-10,2025-07-22,28.03
BK-10,2025-07-23,29.6
BK-10,2025-07-24,30.16
BK-10,2025-07-25,28.22
BK-10,2025-07-26,27.8
BK-10,2025-07-27,32.38
BK-10,2025-07-28,29.71
BK-10,2025-07-29,32.83
BK-10,2025-07-30,29.16
BK-10,2025-07-31,36.63
BK-10,2025-08-01,35.58
BK-10,2025-08-02,33.6
BK-10,2025-08-03,33.61
BK-10,2025-08-04,31.24
BK-10,2025-08-05,29.68
BK-10,2025-08-06,31.84
BK-10,2025-08-07,32.97
BK-10,2025-08-08,29.92
BK-10,2025-08-09,30.69
BK-10,2025-08-10,31.88
BK-10,2025-08-11,30.28
BK-10,2025-08-12,32.29
BK-10,2025-08-13,32.32
BK-10,2025-08-14,35.02
BK-10,2025-08-15,31.55
BK-10,2025-08-16,30.94
BK-10,2025-08-17,35.63
BK-10,2025-08-18,34.37
BK-10,2025-08-19,31.31
BK-10,2025-08-20,29.72
BK-10,2025-08-21,31.18
BK-10,2025-08-22,29.02
BK-10,2025-08-23,29.91
BK-10,2025-08-24,27.77
BK-10,2025-08-25,30.27
BK-10,2025-08-26,28.76
BK-10,2025-08-27,32.81
BK-10,2025-08-28,33.75
BK-10,2025-08-29,35.59
BK-10,2025-08-30,35.34
BK-10,2025-08-31,32.43
BK-10,2025-09-01,30.74
BK-10,2025-09-02,31.17
BK-10,2025-09-03,30.9
BK-10,2025-09-04,32.31
BK-10,2025-09-05,34.68
BK-10,2025-09-06,30.07
BK-10,2025-09-07,37.02
BK-10,2025-09-08,30.05
BK-10,2025-09-09,31.24
BK-10,2025-09-10,35.68
BK-10,2025-09-11,30.38
BK-10,2025-09-12,31.88
BK-10,2025-09-13,36.55
BK-10,2025-09-14,37.05
BK-10,2025-09-15,33.28
BK-10,2025-09-16,33.04
BK-10,2025-09-17,36.52
BK-10,2025-09-18,36.72
BK-10,2025-09-19,32.31
BK-10,2025-09-20,34.07
BK-10,2025-09-21,34.63
BK-10,2025-09-22,31.32
BK-10,2025-09-23,31.91
BK-10,2025-09-24,33.78
BK-10,2025-09-25,29.76
BK-10,2025-09-26,29.16
BK-10,2025-09-27,29.91
BK-10,2025-09-28,30.8
BK-10,2025-09-29,35.1
BK-10,2025-09-30,34.78
BK-10,2025-10-01,31.1
BK-10,2025-10-02,32.79
BK-10,2025-10-03,28.46
BK-10,2025-10-04,29.74
BK-10,2025-10-05,36.46
BK-10,2025-10-06,33.23
BK-10,2025-10-07,32.17
BK-10,2025-10-08,29.64
BK-10,2025-10-09,39.58
BK-10,2025-10-10,33.44
BK-10,2025-10-11,30.43
BK-10,2025-10-12,29.63
BK-10,2025-10-13,32.16
BK-10,2025-10-14,35.55
BK-10,2025-10-15,27.42
BK-10,2025-10-16,30.23
BK-10,2025-10-17,28.59
BK-10,2025-10-18,30.74
BK-10,2025-10-19,30.59
BK-10,2025-10-20,27.06
BK-10,2025-10-21,27.29
BK-10,2025-10-22,27.13
BK-10,2025-10-23,27.65
BK-10,2025-10-24,29.51
BK-10,2025-10-25,31.28
BK-10,2025-10-26,29.69
BK-10,2025-10-27,30.19
BK-10,2025-10-28,28.81
BK-10,2025-10-29,28.36
BK-10,2025-10-30,26.29
BK-10,2025-10-31,26.34
BK-10,2025-11-01,29.51
BK-10,2025-11-02,28.98
BK-10,2025-11-03,26.6
BK-10,2025-11-04,28.99
BK-10,2025-11-05,32.16
BK-10,2025-11-06,29.21
BK-10,2025-11-07,30.34
BK-10,2025-11-08,28.26
BK-10,2025-11-09,28.67
BK-10,2025-11-10,33.63
BK-10,2025-11-11,29.48
BK-10,2025-11-12,28.06
BK-10,2025-11-13,28.44
BK-10,2025-11-14,30.47
BK-10,2025-11-15,31.18
BK-10,2025-11-16,29.45
BK-10,2025-11-17,27.88
BK-10,2025-11-18,32.81
BK-10,2025-11-19,32.22
BK-10,2025-11-20,27.16
BK-10,2025-11-21,28.91
BK-10,2025-11-22,28.17
BK-10,2025-11-23,21.54
BK-10,2025-11-24,22.38
BK-10,2025-11-25,30.76
BK-10,2025-11-26,25.69
BK-10,2025-11-27,28.18
BK-10,2025-11-28,32.19
BK-10,2025-11-29,31.9
BK-10,2025-11-30,25.99
BK-10,2025-12-01,24.27
BK-10,2025-12-02,24.97
BK-10,2025-12-03,26.67
BK-10,2025-12-04,30.26
BK-10,2025-12-05,27.66
BK-10,2025-12-06,26.17
BK-10,2025-12-07,24.91
BK-10,2025-12-08,23.12
BK-10,2025-12-09,29.34
BK-10,2025-12-10,25.03
BK-10,2025-12-11,35.85
BK-10,2025-12-12,21.81
BK-10,2025-12-13,28.17
BK-10,2025-12-14,28.41
BK-10,2025-12-15,24.91
BK-10,2025-12-16,33.37
BK-10,2025-12-17,28.77
BK-10,2025-12-18,22.37
BK-10,2025-12-19,21.13
BK-10,2025-12-20,22.77
BK-10,2025-12-21,24.01
BK-10,2025-12-22,24.36
BK-10,2025-12-23,26.52
BK-10,2025-12-24,23.47
BK-10,2025-12-25,24.41
BK-10,2025-12-26,20.09
BK-10,2025-12-27,20.82
BK-10,2025-12-28,21.88
BK-10,2025-12-29,22.19
BK-10,2025-12-30,21.33
BK-10,2025-12-31,23.98
BK-10,2026-01-01,25.86
BK-10,2026-01-02,22.84
BK-10,2026-01-03,24.85
BK-10,2026-01-04,20.52
BK-10,2026-01-05,23.49
BK-10,2026-01-06,23.57
BK-10,2026-01-07,23.4
BK-10,2026-01-08,20.92
BK-10,2026-01-09,23.33
BK-10,2026-01-10,23.2
BK-10,2026-01-11,28.45
BK-10,2026-01-12,22.27
BK-10,2026-01-13,21.14
BK-10,2026-01-14,22.4
BK-10,2026-01-15,22.55
BK-10,2026-01-16,23.38
BK-10,2026-01-17,25.27
BK-10,2026-01-18,23.69
BK-10,2026-01-19,28.68
BK-10,2026-01-20,26.11
BK-10,2026-01-21,30.9
BK-10,2026-01-22,23.55
BK-10,2026-01-23,20.14
BK-10,2026-01-24,25.69
BK-10,2026-01-25,21.33
BK-10,2026-01-26,24.34
BK-10,2026-01-27,25.08
BK-10,2026-01-28,24.89
BK-10,2026-01-29,21.67
BK-10,2026-01-30,24.5
BK-10,2026-01-31,21.45
BK-10,2026-02-01,27.31
BK-10,2026-02-02,24.12
BK-10,2026-02-03,25.08
BK-10,2026-02-04,24.04
BK-10,2026-02-05,27.5
BK-10,2026-02-06,23.28
BK-10,2026-02-07,26.03
BK-10,2026-02-08,27.17
BK-10,2026-02-09,22.25
BK-10,2026-02-10,24.76
BK-10,2026-02-11,27.28
BK-10,2026-02-12,26.43
BK-10,2026-02-13,24.44
BK-10,2026-02-14,22.08
BK-10,2026-02-15,21.73
BK-10,2026-02-16,25.2
BK-10,2026-02-17,26.37
BK-10,2026-02-18,26.2
BK-10,2026-02-19,25.22
BK-10,2026-02-20,24.5
BK-10,2026-02-21,25.13
BK-10,2026-02-22,22.69
BK-10,2026-02-23,24.78
BK-10,2026-02-24,24.77
BK-10,2026-02-25,25.54
BK-10,2026-02-26,24.15
BK-10,2026-02-27,22.16
BK-10,2026-02-28,20.95
BK-10,2026-03-01,23.56
BK-10,2026-03-02,23.68
BK-10,2026-03-03,23.69
BK-10,2026-03-04,26.71
BK-10,2026-03-05,22.04
BK-10,2026-03-06,29.56
BK-11,2020-01-01,9.51
BK-11,2020-01-02,7.89
BK-11,2020-01-03,7.17
BK-11,2020-01-04,6.27
BK-11,2020-01-05,3.49
BK-11,2020-01-06,4.72
BK-11,2020-01-07,2.61
BK-11,2020-01-08,4.16
BK-11,2020-01-09,5.67
BK-11,2020-01-10,7.36
BK-11,2020-01-11,9.96
BK-11,2020-01-12,3.58
BK-11,2020-01-13,4.75
BK-11,2020-01-14,2.51
BK-11,2020-01-15,3.12
BK-11,2020-01-16,1.65
BK-11,2020-01-17,4.36
BK-11,2020-01-18,6.08
BK-11,2020-01-19,9.45
BK-11,2020-01-20,9.24
BK-11,2020-01-21,10.76
BK-11,2020-01-22,6.7
BK-11,2020-01-23,5.55
BK-11,2020-01-24,7.39
BK-11,2020-01-25,5.17
BK-11,2020-01-26,4.47
BK-11,2020-01-27,3.51
BK-11,2020-01-28,7.2
BK-11,2020-01-29,6.9
BK-11,2020-01-30,8.78
BK-11,2020-01-31,5.57
BK-11,2020-02-01,9.4
BK-11,2020-02-02,10.88
BK-11,2020-02-03,13.71
BK-11,2020-02-04,10.5
BK-11,2020-02-05,13.74
BK-11,2020-02-06,12.37
BK-11,2020-02-07,7.03
BK-11,2020-02-08,9.14
BK-11,2020-02-09,9.86
BK-11,2020-02-10,14.47
BK-11,2020-02-11,12.82
BK-11,2020-02-12,6.37
BK-11,2020-02-13,6.96
BK-11,2020-02-14,5.19
BK-11,2020-02-15,5.03
BK-11,2020-02-16,9.14
BK-11,2020-02-17,11.89
BK-11,2020-02-18,10.13
BK-11,2020-02-19,12.84
BK-11,2020-02-20,11.26
BK-11,2020-02-21,10.59
BK-11,2020-02-22,11.15
BK-11,2020-02-23,12.76
BK-11,2020-02-24,10.35
BK-11,2020-02-25,12.05
BK-11,2020-02-26,12.0
BK-11,2020-02-27,12.36
BK-11,2020-02-28,11.87
BK-11,2020-02-29,9.71
BK-11,2020-03-01,12.51
BK-11,2020-03-02,12.54
BK-11,2020-03-03,14.59
BK-11,2020-03-04,12.38
BK-11,2020-03-05,10.51
BK-11,2020-03-06,9.32
BK-11,2020-03-07,10.38
BK-11,2020-03-08,16.01
BK-11,2020-03-09,13.64
BK-11,2020-03-10,11.23
BK-11,2020-03-11,10.25
BK-11,2020-03-12,12.97
BK-11,2020-03-13,9.87
BK-11,2020-03-14,11.48
BK-11,2020-03-15,11.87
BK-11,2020-03-16,11.5
BK-11,2020-03-17,14.51
BK-11,2020-03-18,13.31
BK-11,2020-03-19,11.37
BK-11,2020-03-20,10.0
BK-11,2020-03-21,9.77
BK-11,2020-03-22,15.56
BK-11,2020-03-23,14.5
BK-11,2020-03-24,14.57
BK-11,2020-03-25,13.62
BK-11,2020-03-26,15.27
BK-11,2020-03-27,13.35
BK-11,2020-03-28,16.16
BK-11,2020-03-29,11.33
BK-11,2020-03-30,14.71
BK-11,2020-03-31,11.59
BK-11,2020-04-01,14.73
BK-11,2020-04-02,13.18
BK-11,2020-04-03,11.79
BK-11,2020-04-04,14.38
BK-11,2020-04-05,10.32
BK-11,2020-04-06,13.18
BK-11,2020-04-07,11.3
BK-11,2020-04-08,10.93
BK-11,2020-04-09,15.64
BK-11,2020-04-10,11.99
BK-11,2020-04-11,11.52
BK-11,2020-04-12,12.29
BK-11,2020-04-13,14.92
BK-11,2020-04-14,16.65
BK-11,2020-04-15,17.28
BK-11,2020-04-16,21.99
BK-11,2020-04-17,12.92
BK-11,2020-04-18,14.64
BK-11,2020-04-19,13.75
BK-11,2020-04-20,15.79
BK-11,2020-04-21,17.6
BK-11,2020-04-22,14.19
BK-11,2020-04-23,13.37
BK-11,2020-04-24,15.68
BK-11,2020-04-25,13.92
BK-11,2020-04-26,14.81
BK-11,2020-04-27,16.57
BK-11,2020-04-28,19.12
BK-11,2020-04-29,19.68
BK-11,2020-04-30,18.24
BK-11,2020-05-01,17.65
BK-11,2020-05-02,20.25
BK-11,2020-05-03,17.68
BK-11,2020-05-04,18.9
BK-11,2020-05-05,19.89
BK-11,2020-05-06,15.21
BK-11,2020-05-07,16.29
BK-11,2020-05-08,16.2
BK-11,2020-05-09,18.72
